"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2546","test_sideoverlap_simple_plates_li1_m1","kpex/2.5D Extraction Tests","Tue Jul 01 12:45:51 GMT 2025","passed","Tue Jul 01 12:45:53 GMT 2025","","rcx25_test","",""
"","1","test_expand_skinny_tris","Unit Tests","Tue Jul 01 12:43:53 GMT 2025","passed","Tue Jul 01 12:43:53 GMT 2025","REXTest","resistor_extraction_test","",""
"","1","test_averaged_off_diagonals","Unit Tests","Tue Jul 01 12:43:52 GMT 2025","passed","Tue Jul 01 12:43:52 GMT 2025","Test","capacitance_matrix_test","",""
"","1","test_render_enum_help__default__strenum__lowercased","Unit Tests","Tue Jul 01 12:43:53 GMT 2025","passed","Tue Jul 01 12:43:53 GMT 2025","Test","argparse_helpers_test","",""
"","0","test_parse_csv","Unit Tests","Tue Jul 01 12:43:52 GMT 2025","passed","Tue Jul 01 12:43:52 GMT 2025","Test","capacitance_matrix_test","",""
"","2655","test_overlap_plates_100um_x_100um_li1_m1_m2_m3","kpex/2.5D Extraction Tests","Tue Jul 01 12:45:36 GMT 2025","passed","Tue Jul 01 12:45:38 GMT 2025","","rcx25_test","",""
"","22","test_extraction","Unit Tests","Tue Jul 01 12:43:53 GMT 2025","passed","Tue Jul 01 12:43:53 GMT 2025","REXTest","resistor_extraction_test","",""
"","2759","test_sideoverlap_plates_li1_m1","kpex/2.5D Extraction Tests","Tue Jul 01 12:45:56 GMT 2025","passed","Tue Jul 01 12:45:59 GMT 2025","","rcx25_test","",""
"","2546","test_sidewall_net_uturn_l1_redux","kpex/2.5D Extraction Tests","Tue Jul 01 12:45:41 GMT 2025","passed","Tue Jul 01 12:45:43 GMT 2025","","rcx25_test","",""
"","0","test_rex_basic","Unit Tests","Tue Jul 01 12:43:53 GMT 2025","passed","Tue Jul 01 12:43:53 GMT 2025","REXTest","resistor_extraction_test","",""
"","0","test_normed_descending","Unit Tests","Tue Jul 01 12:43:53 GMT 2025","passed","Tue Jul 01 12:43:53 GMT 2025","NetCoupleKeyTest","extraction_results_test","",""
"","0","test_summarize_sideoverlap","Unit Tests","Tue Jul 01 12:43:53 GMT 2025","passed","Tue Jul 01 12:43:53 GMT 2025","CellExtractionResultsTest","extraction_results_test","",""
"","3","test_fastercap_parse_capacitance_matrix","Unit Tests","Tue Jul 01 12:43:53 GMT 2025","passed","Tue Jul 01 12:43:53 GMT 2025","Test","fastercap_runner_test","",""
"","4","test_netlist_reduction_1","Unit Tests","Tue Jul 01 12:43:53 GMT 2025","passed","Tue Jul 01 12:43:53 GMT 2025","Test","netlist_json_test","",""
"","11192","test_single_plate_100um_x_100um_li1_over_substrate","kpex/FasterCap Extraction Tests","Tue Jul 01 12:45:22 GMT 2025","failed","Tue Jul 01 12:45:33 GMT 2025","","fastercap_test","",""
"","0","test_normed_ascending","Unit Tests","Tue Jul 01 12:43:53 GMT 2025","passed","Tue Jul 01 12:43:53 GMT 2025","NetCoupleKeyTest","extraction_results_test","",""
"","0","test_render_enum_help__nodefault__intenum","Unit Tests","Tue Jul 01 12:43:53 GMT 2025","passed","Tue Jul 01 12:43:53 GMT 2025","Test","argparse_helpers_test","",""
"","1","test_rn_eliminate","Unit Tests","Tue Jul 01 12:43:53 GMT 2025","passed","Tue Jul 01 12:43:53 GMT 2025","REXTest","resistor_extraction_test","",""
"","11","test_netlist_reduction_2","Unit Tests","Tue Jul 01 12:43:53 GMT 2025","passed","Tue Jul 01 12:43:53 GMT 2025","Test","netlist_json_test","",""
"","0","test_summarize_sidewall","Unit Tests","Tue Jul 01 12:43:53 GMT 2025","passed","Tue Jul 01 12:43:53 GMT 2025","CellExtractionResultsTest","extraction_results_test","",""
"","331","test_single_plate_100um_x_100um_li1_over_substrate","kpex/2.5D Extraction Tests","Tue Jul 01 12:45:33 GMT 2025","passed","Tue Jul 01 12:45:33 GMT 2025","","rcx25_test","",""
"","4189","test_sideoverlap_complex_li1_m1","kpex/2.5D Extraction Tests","Tue Jul 01 12:46:04 GMT 2025","passed","Tue Jul 01 12:46:08 GMT 2025","","rcx25_test","",""
"","2502","test_near_body_shield_li1_m1","kpex/2.5D Extraction Tests","Tue Jul 01 12:45:46 GMT 2025","passed","Tue Jul 01 12:45:48 GMT 2025","","rcx25_test","",""
"","2491","test_overlap_plates_100um_x_100um_li1_m1","kpex/2.5D Extraction Tests","Tue Jul 01 12:45:33 GMT 2025","passed","Tue Jul 01 12:45:36 GMT 2025","","rcx25_test","",""
"","6","test_rn_eliminate2","Unit Tests","Tue Jul 01 12:43:53 GMT 2025","passed","Tue Jul 01 12:43:53 GMT 2025","REXTest","resistor_extraction_test","",""
"","1","test_netlist_reduction_2","Unit Tests","Tue Jul 01 12:43:53 GMT 2025","passed","Tue Jul 01 12:43:53 GMT 2025","Test","netlist_reducer_test","",""
"","1082","test_fastercap_model_generator","Unit Tests","Tue Jul 01 12:43:52 GMT 2025","passed","Tue Jul 01 12:43:53 GMT 2025","","fastercap_model_generator_test","",""
"","1","test_netlist_reduction_1","Unit Tests","Tue Jul 01 12:43:53 GMT 2025","passed","Tue Jul 01 12:43:53 GMT 2025","Test","netlist_reducer_test","",""
"","0","test_summarize_overlap","Unit Tests","Tue Jul 01 12:43:53 GMT 2025","passed","Tue Jul 01 12:43:53 GMT 2025","CellExtractionResultsTest","extraction_results_test","",""
"","24","test_netlist_expansion","Unit Tests","Tue Jul 01 12:43:53 GMT 2025","passed","Tue Jul 01 12:43:53 GMT 2025","Test","netlist_expander_test","",""
"","28","test_fastcap_parse_capacitance_matrix","Unit Tests","Tue Jul 01 12:43:52 GMT 2025","passed","Tue Jul 01 12:43:52 GMT 2025","Test","fastcap_runner_test","",""
"","2481","test_lateral_fringe_shield_by_same_polygon_li1","kpex/2.5D Extraction Tests","Tue Jul 01 12:45:48 GMT 2025","passed","Tue Jul 01 12:45:51 GMT 2025","","rcx25_test","",""
"","2907","test_sideoverlap_fingered_li1_m1","kpex/2.5D Extraction Tests","Tue Jul 01 12:46:01 GMT 2025","passed","Tue Jul 01 12:46:04 GMT 2025","","rcx25_test","",""
"","2543","test_sideoverlap_shielding_simple_plates_li1_m1_m2","kpex/2.5D Extraction Tests","Tue Jul 01 12:45:53 GMT 2025","passed","Tue Jul 01 12:45:56 GMT 2025","","rcx25_test","",""
"","2515","test_sidewall_cap_vpp_04p4x04p6_l1_redux","kpex/2.5D Extraction Tests","Tue Jul 01 12:45:43 GMT 2025","passed","Tue Jul 01 12:45:46 GMT 2025","","rcx25_test","",""
"","1","test_conductance","Unit Tests","Tue Jul 01 12:43:53 GMT 2025","passed","Tue Jul 01 12:43:53 GMT 2025","REXTest","resistor_extraction_test","",""
"","2457","test_sidewall_100um_x_100um_distance_200nm_li1","kpex/2.5D Extraction Tests","Tue Jul 01 12:45:38 GMT 2025","passed","Tue Jul 01 12:45:41 GMT 2025","","rcx25_test","",""
"","1","test_write_csv","Unit Tests","Tue Jul 01 12:43:52 GMT 2025","passed","Tue Jul 01 12:43:52 GMT 2025","Test","capacitance_matrix_test","",""
"","0","test_render_enum_help__default__intenum","Unit Tests","Tue Jul 01 12:43:53 GMT 2025","passed","Tue Jul 01 12:43:53 GMT 2025","Test","argparse_helpers_test","",""
"","2555","test_sideoverlap_fingered_li1_m1_patternA","kpex/2.5D Extraction Tests","Tue Jul 01 12:45:59 GMT 2025","passed","Tue Jul 01 12:46:01 GMT 2025","","rcx25_test","",""
"","1","test_render_enum_help__default__strenum","Unit Tests","Tue Jul 01 12:43:53 GMT 2025","passed","Tue Jul 01 12:43:53 GMT 2025","Test","argparse_helpers_test","",""
